Applicant_Income,Loan_Amount,Credit_Score,Debt_to_Income_Ratio,Employment_History,Previous_Defaults,Loan_Term,Interest_Rate,Loan_Purpose,Marital_Status,Number_of_Dependents,Residence_Status,Bankruptcies,Annual_Expenses,Co-Applicant_Income,Education_Level,Self_Employed,Home_Ownership,Credit_History_Length,Missed_Payments,Loan_Application_Type,Monthly_Installment,Employment_Type,State,Default
113747,30464,579,0.21,26,0,36,3.35,Medical,Married,3,Rented,1,34048,20143,PhD,0,Mortgage,27,1,Joint,3668,Unemployed,NC,0
112653,28649,562,0.4,26,0,12,12.32,Personal,Single,0,Owned,2,53629,50966,PhD,0,Own,3,3,Joint,3054,Salaried,PA,0
56378,47065,465,0.19,12,2,24,14.38,Education,Married,0,Owned,2,66776,82859,Bachelor's,0,Mortgage,27,1,Joint,4434,Self-Employed,MI,1
62652,32125,592,0.59,28,4,12,8.03,Education,Widowed,1,Rented,0,27413,21415,Bachelor's,0,Own,20,9,Joint,3989,Retired,IL,1
92430,39758,808,0.42,38,3,36,4.51,Business,Married,4,Mortgaged,0,23863,97132,PhD,0,Rent,13,3,Joint,1499,Unemployed,IL,0
33467,10596,525,0.47,27,4,12,8.71,Business,Married,3,Owned,2,76384,23178,Master's,0,Own,11,5,Joint,3259,Unemployed,GA,0
51010,21374,469,0.2,36,1,48,7.42,Medical,Married,0,Mortgaged,2,62149,3939,High School,0,Rent,27,4,Individual,3422,Self-Employed,FL,1
148647,8775,747,0.2,28,1,24,7.16,Education,Single,0,Owned,1,42460,41367,High School,0,Own,21,9,Individual,2009,Unemployed,TX,0
141999,32388,801,0.51,21,0,60,10.35,Business,Single,1,Rented,2,33184,42301,High School,0,Own,2,9,Individual,4355,Salaried,TX,0
134793,26029,826,0.79,35,4,48,4.68,Business,Divorced,2,Mortgaged,2,54189,58151,Bachelor's,0,Mortgage,8,5,Individual,3250,Unemployed,MI,0
74691,23445,678,0.17,29,2,60,7.26,Home Improvement,Married,4,Rented,2,90799,29029,High School,0,Own,12,1,Individual,2462,Salaried,NC,1
84157,19645,500,0.3,27,3,12,13.36,Personal,Single,4,Mortgaged,1,68161,41232,Bachelor's,0,Rent,12,0,Joint,3653,Retired,CA,0
128177,36105,549,0.71,22,4,36,11.62,Medical,Widowed,4,Rented,2,98291,68450,Bachelor's,1,Own,23,4,Joint,4938,Salaried,MI,1
32289,18668,708,0.15,32,4,48,3.19,Personal,Divorced,0,Mortgaged,1,17931,99339,Master's,1,Mortgage,15,2,Individual,2671,Self-Employed,PA,0
64976,20960,424,0.71,3,3,24,8.92,Personal,Widowed,0,Mortgaged,0,29894,54414,High School,1,Mortgage,25,2,Joint,2765,Self-Employed,CA,0
63596,16357,412,0.47,2,4,60,3.64,Medical,Married,0,Mortgaged,2,41160,33958,Bachelor's,0,Rent,8,9,Individual,997,Unemployed,PA,1
43171,42203,436,0.39,31,4,48,14.47,Education,Widowed,2,Owned,2,29917,33036,High School,0,Mortgage,12,4,Individual,3161,Salaried,FL,1
120441,20804,795,0.32,3,3,36,5.56,Business,Divorced,0,Mortgaged,2,62268,32767,Bachelor's,0,Own,23,2,Joint,2965,Retired,OH,0
146296,19626,449,0.31,0,2,24,14.16,Medical,Married,4,Mortgaged,2,97475,84061,PhD,0,Rent,25,5,Joint,2050,Salaried,PA,0
106365,33132,642,0.31,11,3,24,12.93,Business,Single,4,Owned,1,71281,51305,Bachelor's,0,Mortgage,10,6,Joint,2900,Salaried,CA,1
138218,12951,620,0.72,12,0,60,9.39,Home Improvement,Widowed,1,Owned,0,24527,87826,Bachelor's,0,Own,21,5,Joint,252,Salaried,FL,0
119590,11449,831,0.61,33,0,48,6.7,Personal,Widowed,2,Rented,0,43876,66872,Bachelor's,0,Mortgage,3,9,Joint,2394,Salaried,NY,1
134014,24065,588,0.57,28,0,48,13.22,Home Improvement,Divorced,3,Rented,1,45671,63067,PhD,0,Mortgage,6,7,Individual,4508,Unemployed,CA,0
64139,40967,788,0.66,8,0,24,4.41,Personal,Single,0,Owned,1,91211,78059,Master's,0,Rent,25,3,Joint,3071,Salaried,FL,0
68713,44536,791,0.28,30,1,12,4.75,Education,Married,3,Owned,1,76607,20539,High School,0,Rent,22,5,Individual,3984,Retired,TX,0
49734,14130,551,0.53,6,2,24,5.31,Medical,Married,0,Owned,1,71706,17079,PhD,1,Rent,28,2,Joint,381,Self-Employed,MI,0
92588,28824,376,0.42,12,1,36,9.97,Education,Married,2,Owned,2,41401,50584,High School,0,Own,15,9,Individual,2343,Self-Employed,CA,0
83646,46401,691,0.65,1,4,48,6.43,Personal,Divorced,2,Owned,2,62369,1383,PhD,0,Mortgage,14,6,Individual,4224,Salaried,OH,0
23654,41993,711,0.32,32,4,60,14.86,Home Improvement,Widowed,4,Rented,1,37944,31976,Bachelor's,0,Rent,3,5,Individual,2226,Unemployed,FL,1
109022,36875,472,0.55,6,3,48,4.94,Personal,Widowed,2,Owned,2,69840,36739,PhD,1,Own,18,5,Joint,4933,Self-Employed,FL,0
38743,11054,500,0.72,17,0,24,12.57,Education,Widowed,3,Owned,2,67690,52862,High School,0,Own,21,2,Joint,2016,Unemployed,TX,1
68368,39273,516,0.38,7,3,36,3.7,Education,Widowed,3,Rented,0,91388,56420,High School,0,Own,24,0,Joint,1715,Self-Employed,NY,0
110025,46821,675,0.15,11,4,12,6.92,Home Improvement,Divorced,2,Mortgaged,2,78891,77446,High School,1,Mortgage,24,1,Joint,2664,Salaried,FL,1
94172,15832,310,0.46,29,0,48,5.55,Home Improvement,Divorced,3,Rented,0,33527,97000,Master's,1,Rent,17,9,Joint,3671,Self-Employed,GA,0
26441,34670,311,0.34,8,2,24,14.71,Education,Single,0,Rented,2,97578,52803,PhD,0,Mortgage,28,9,Joint,965,Retired,GA,0
139735,27852,734,0.57,27,4,24,2.82,Personal,Divorced,1,Owned,0,75032,75862,Bachelor's,0,Own,14,2,Joint,3065,Salaried,CA,0
44611,28620,672,0.77,3,3,24,11.52,Personal,Widowed,4,Mortgaged,0,43144,41707,PhD,0,Mortgage,14,0,Individual,136,Salaried,NC,0
139891,33307,572,0.44,38,3,36,5.6,Medical,Married,1,Rented,0,95371,3179,Master's,0,Rent,16,7,Individual,4269,Retired,TX,0
127971,6551,808,0.43,16,4,24,12.64,Education,Single,3,Mortgaged,0,37045,62917,High School,0,Own,19,8,Joint,1244,Salaried,FL,1
32149,32812,431,0.56,10,1,24,6.39,Medical,Married,4,Rented,1,35507,57260,High School,0,Mortgage,27,6,Joint,1666,Self-Employed,TX,0
120102,18799,618,0.17,1,2,24,4.84,Education,Married,1,Owned,2,68107,68232,Master's,0,Rent,11,6,Joint,1885,Retired,OH,0
79189,31312,467,0.28,22,4,48,11.16,Medical,Widowed,1,Rented,1,80376,49528,PhD,0,Rent,5,2,Joint,389,Unemployed,GA,1
127904,44620,696,0.74,21,4,24,5.72,Business,Divorced,3,Rented,2,20458,48904,Bachelor's,1,Rent,1,8,Joint,4760,Retired,FL,0
41675,6449,479,0.57,25,3,36,8.57,Personal,Divorced,4,Rented,1,46920,45012,High School,0,Rent,29,8,Individual,1736,Self-Employed,GA,0
91031,29426,357,0.11,11,0,48,4.14,Personal,Divorced,4,Mortgaged,2,31166,74114,Master's,0,Own,22,4,Individual,4728,Unemployed,OH,0
62668,40427,779,0.24,31,0,24,11.56,Business,Widowed,1,Mortgaged,1,46977,28734,Master's,0,Own,20,6,Individual,1531,Salaried,CA,0
33673,45277,759,0.58,8,0,12,7.59,Home Improvement,Widowed,4,Owned,1,81385,69861,Bachelor's,0,Mortgage,25,0,Joint,3779,Unemployed,CA,0
149582,36551,360,0.64,4,3,36,4.26,Business,Married,4,Mortgaged,0,70661,36817,Master's,0,Rent,18,5,Joint,4033,Retired,FL,0
96666,29277,668,0.69,25,0,12,11.77,Personal,Single,0,Mortgaged,1,57578,18806,Master's,0,Rent,26,9,Joint,3400,Salaried,GA,0
108204,40489,420,0.3,6,4,36,3.79,Education,Divorced,3,Mortgaged,0,50003,35053,Master's,1,Own,14,0,Individual,884,Retired,FL,0
100758,14637,845,0.75,28,1,12,9.69,Medical,Divorced,3,Owned,0,89666,64348,High School,1,Mortgage,5,9,Individual,2375,Retired,GA,0
85429,48258,316,0.49,32,1,24,10.09,Personal,Single,0,Owned,1,89929,39158,High School,0,Mortgage,5,5,Joint,4354,Retired,OH,1
43669,40693,795,0.59,23,1,12,14.13,Business,Married,1,Owned,2,28735,8577,PhD,0,Own,22,5,Individual,1301,Retired,FL,0
54068,14824,796,0.52,24,0,12,4.39,Education,Married,2,Owned,1,29429,48798,Bachelor's,0,Own,5,6,Individual,398,Self-Employed,NC,0
108789,31950,804,0.19,30,1,36,10.67,Personal,Single,1,Rented,0,54346,99365,Master's,1,Own,10,6,Joint,628,Unemployed,PA,0
29435,28488,831,0.77,28,0,24,7.26,Business,Divorced,0,Owned,0,19291,56563,Master's,0,Own,10,9,Joint,4017,Retired,CA,1
114088,44008,614,0.19,4,4,36,7.51,Personal,Widowed,4,Owned,1,53310,56713,High School,0,Own,9,2,Individual,3881,Unemployed,GA,0
72249,5215,368,0.28,37,4,24,8.77,Business,Widowed,0,Rented,1,37534,83020,High School,0,Own,14,6,Individual,2881,Unemployed,CA,0
57384,45067,460,0.67,10,3,60,5.42,Business,Single,3,Rented,1,32126,26042,High School,0,Mortgage,1,9,Individual,2046,Self-Employed,OH,0
148782,16523,444,0.53,31,3,48,8.26,Personal,Divorced,4,Mortgaged,1,44415,75520,Bachelor's,0,Own,29,1,Joint,3723,Retired,GA,0
101929,15364,684,0.69,7,2,48,11.09,Education,Single,1,Mortgaged,2,41437,86052,High School,0,Own,24,1,Joint,4232,Retired,OH,0
147959,8153,568,0.46,19,4,36,8.21,Personal,Married,4,Owned,0,68843,4504,Master's,0,Mortgage,6,0,Individual,4851,Unemployed,FL,0
96153,28834,753,0.36,33,0,24,3.03,Personal,Married,3,Mortgaged,1,57096,15709,Master's,0,Mortgage,27,1,Individual,176,Retired,PA,0
124056,39474,817,0.75,7,2,12,5.72,Education,Widowed,0,Rented,1,42769,28631,Master's,1,Rent,25,1,Joint,4658,Salaried,PA,1
95388,48066,649,0.13,1,4,48,6.89,Personal,Married,1,Mortgaged,1,99934,99147,PhD,0,Rent,26,8,Individual,1661,Self-Employed,NY,0
51401,39335,409,0.7,20,0,36,6.93,Medical,Married,2,Mortgaged,0,26060,56119,Bachelor's,0,Mortgage,7,2,Joint,3614,Salaried,CA,1
145511,15400,782,0.26,14,4,36,3.51,Medical,Single,2,Owned,0,67002,71118,Master's,0,Own,12,0,Joint,2624,Salaried,PA,0
91831,15345,706,0.69,5,4,36,8.12,Medical,Single,0,Rented,0,72511,4649,Master's,0,Mortgage,15,1,Individual,1828,Self-Employed,GA,0
139503,38896,350,0.2,4,0,24,11.15,Business,Divorced,1,Rented,1,57815,11711,Master's,1,Own,16,9,Joint,4100,Retired,NC,1
135760,24894,702,0.51,2,4,36,3.11,Home Improvement,Single,1,Mortgaged,0,24276,88112,High School,0,Own,3,7,Individual,223,Retired,NY,0
121529,33899,775,0.72,15,4,60,11.89,Personal,Divorced,4,Mortgaged,1,94024,42797,Master's,0,Own,16,9,Joint,4515,Salaried,IL,0
147834,45635,386,0.43,34,4,12,14.44,Home Improvement,Widowed,0,Mortgaged,1,25871,68678,High School,0,Mortgage,8,1,Joint,2629,Retired,IL,1
54084,33229,367,0.62,8,3,36,2.62,Medical,Single,4,Owned,2,81691,16629,High School,0,Own,14,3,Joint,1504,Retired,GA,1
140387,10583,341,0.66,34,1,24,4.92,Education,Single,0,Mortgaged,2,84185,61441,Bachelor's,1,Mortgage,26,8,Individual,1828,Retired,NY,1
130641,9897,356,0.62,18,4,12,9.29,Medical,Single,3,Mortgaged,2,83027,70646,Bachelor's,0,Own,3,8,Individual,2980,Unemployed,MI,1
125111,11001,495,0.75,33,0,12,5.23,Personal,Widowed,0,Owned,0,14786,87939,Master's,0,Own,12,6,Individual,2627,Salaried,MI,0
75826,48881,361,0.41,38,4,48,12.06,Home Improvement,Single,4,Rented,2,91481,14397,Bachelor's,1,Mortgage,14,0,Joint,4896,Unemployed,IL,0
56451,9567,562,0.22,9,3,36,6.4,Home Improvement,Married,1,Owned,0,18732,29551,High School,0,Mortgage,29,9,Joint,2275,Retired,NY,0
27227,14271,411,0.13,9,3,36,6.17,Business,Single,0,Mortgaged,1,21355,8533,High School,0,Own,19,4,Joint,3381,Self-Employed,GA,0
51910,16703,477,0.27,19,4,24,2.51,Education,Divorced,1,Mortgaged,2,28204,31600,Master's,1,Own,4,4,Individual,2980,Retired,FL,0
56041,18329,325,0.2,0,2,60,5.88,Medical,Married,3,Rented,2,46210,97936,Master's,0,Rent,12,1,Individual,993,Salaried,TX,0
108920,40509,709,0.49,5,1,60,5.22,Education,Single,2,Owned,0,75130,25301,Master's,0,Mortgage,3,6,Individual,385,Salaried,GA,0
85681,11256,830,0.23,1,0,48,6.79,Personal,Single,2,Mortgaged,0,70150,38835,High School,0,Rent,22,0,Individual,844,Unemployed,GA,0
123314,5228,616,0.13,37,0,60,4.35,Business,Widowed,4,Rented,2,71324,68422,High School,0,Rent,27,0,Individual,1761,Salaried,CA,0
101571,29746,831,0.13,32,0,24,9.93,Medical,Divorced,0,Mortgaged,0,75012,53304,Master's,0,Rent,23,9,Individual,703,Retired,GA,0
85481,21678,405,0.68,2,0,48,5.48,Personal,Married,3,Rented,0,66417,50461,Master's,0,Mortgage,16,0,Joint,2106,Unemployed,NC,1
88576,42052,763,0.51,35,3,36,12.9,Education,Married,3,Mortgaged,0,23357,42439,High School,0,Own,3,9,Individual,2797,Retired,IL,1
127958,28185,545,0.35,12,1,60,6.06,Business,Widowed,1,Mortgaged,1,39715,9938,Bachelor's,0,Own,3,6,Joint,4048,Retired,GA,0
149265,38686,380,0.73,34,4,24,5.14,Medical,Married,4,Rented,2,59105,40390,High School,0,Mortgage,29,3,Joint,3663,Salaried,PA,0
147556,16445,695,0.15,14,4,24,3.21,Education,Married,3,Rented,0,73727,37056,Bachelor's,0,Rent,7,3,Individual,4265,Self-Employed,NC,0
84174,38266,821,0.79,21,2,36,11.75,Medical,Divorced,0,Mortgaged,0,92295,46991,Master's,0,Mortgage,10,8,Individual,4992,Unemployed,GA,0
46160,7809,563,0.53,3,4,24,8.85,Business,Single,3,Rented,1,85264,23153,High School,0,Own,25,3,Individual,2545,Retired,NC,0
135170,42729,573,0.23,16,1,48,3.92,Business,Single,2,Mortgaged,1,33385,15864,Master's,0,Mortgage,16,7,Joint,3049,Salaried,NY,0
137867,46785,471,0.58,4,4,48,5.27,Education,Married,4,Mortgaged,1,34962,91257,Master's,0,Rent,13,0,Individual,2447,Salaried,FL,0
37633,41547,564,0.63,20,3,12,14.98,Medical,Divorced,1,Owned,1,68155,10087,Master's,0,Mortgage,19,2,Joint,3165,Unemployed,OH,0
114880,47818,325,0.4,23,4,36,12.58,Home Improvement,Widowed,0,Mortgaged,2,59334,17050,PhD,0,Own,28,0,Individual,3546,Retired,MI,0
37014,39886,768,0.7,30,0,24,6.87,Personal,Single,2,Mortgaged,2,72850,49737,PhD,0,Own,6,0,Joint,1143,Salaried,IL,0
100532,11391,775,0.21,39,0,60,9.28,Business,Married,3,Rented,0,73572,98657,High School,0,Own,21,2,Joint,1070,Salaried,NY,0
69104,5145,655,0.3,29,0,48,7.7,Medical,Married,4,Owned,2,68814,75950,PhD,0,Rent,24,3,Joint,549,Unemployed,FL,0
61621,18929,325,0.17,6,0,36,2.95,Education,Divorced,4,Rented,0,87470,30733,High School,0,Own,9,5,Individual,4540,Retired,PA,0
97231,29326,333,0.25,6,3,36,12.23,Education,Divorced,0,Rented,2,69127,27302,Bachelor's,0,Own,24,2,Joint,3826,Unemployed,FL,1
88388,34991,563,0.27,26,3,48,11.46,Business,Divorced,1,Mortgaged,2,29683,51766,High School,0,Mortgage,14,7,Individual,4186,Self-Employed,PA,1
36014,42333,437,0.74,23,3,12,7.61,Business,Married,2,Mortgaged,2,49984,68633,PhD,0,Mortgage,17,7,Individual,2418,Self-Employed,FL,0
112578,21576,761,0.15,18,4,36,13.07,Home Improvement,Divorced,1,Mortgaged,0,15043,90155,PhD,0,Rent,7,2,Joint,3182,Unemployed,PA,1
53755,44405,467,0.4,33,0,24,9.18,Education,Married,0,Rented,0,57960,75332,Bachelor's,0,Rent,8,2,Joint,4630,Salaried,TX,0
60390,33464,380,0.47,21,2,60,3.32,Medical,Single,0,Rented,1,78528,30757,Bachelor's,0,Mortgage,5,5,Individual,132,Unemployed,FL,0
43711,13243,706,0.73,26,2,60,5.74,Personal,Married,2,Mortgaged,0,79933,91240,High School,0,Own,20,0,Joint,4808,Salaried,NC,1
111658,36601,345,0.8,5,0,48,8.27,Personal,Married,4,Rented,1,39621,65267,High School,1,Mortgage,23,0,Individual,1504,Self-Employed,MI,0
77993,7410,352,0.63,9,1,36,3.79,Home Improvement,Single,4,Owned,0,23011,13675,Master's,0,Mortgage,12,4,Joint,4108,Retired,IL,0
94696,6820,775,0.78,30,4,60,9.64,Medical,Divorced,2,Owned,0,65911,44304,Master's,0,Own,22,9,Joint,2650,Unemployed,TX,0
47213,40289,315,0.65,24,2,36,4.01,Personal,Divorced,1,Owned,2,76624,16063,High School,0,Mortgage,28,6,Joint,430,Retired,TX,1
135788,43650,659,0.77,1,3,48,5.01,Personal,Married,2,Rented,0,44260,89175,Bachelor's,1,Mortgage,2,0,Individual,4186,Unemployed,FL,1
124956,39635,786,0.6,9,1,12,13.67,Medical,Married,4,Owned,2,53379,90769,High School,0,Own,16,1,Joint,419,Self-Employed,NY,0
77784,12465,801,0.16,9,3,60,15.0,Medical,Single,1,Mortgaged,0,81132,79618,Master's,1,Own,28,8,Joint,300,Unemployed,GA,0
27421,37439,440,0.38,25,1,24,9.38,Business,Divorced,3,Mortgaged,1,93273,67922,Bachelor's,1,Rent,25,0,Individual,4782,Unemployed,GA,0
106936,32314,746,0.55,4,1,48,10.25,Personal,Single,1,Mortgaged,0,28440,54597,Master's,0,Rent,27,2,Individual,3076,Unemployed,MI,1
119073,49229,589,0.35,21,4,12,12.47,Personal,Married,4,Owned,2,90033,63463,High School,1,Mortgage,3,7,Joint,1156,Retired,PA,1
37727,24583,508,0.29,3,3,24,11.2,Home Improvement,Married,0,Owned,2,76963,83782,High School,1,Rent,15,1,Joint,4798,Unemployed,TX,1
132418,32155,774,0.5,33,3,24,4.78,Business,Single,1,Rented,2,90606,72555,PhD,0,Own,17,9,Individual,1013,Self-Employed,IL,1
24358,43871,712,0.75,6,2,60,7.65,Business,Single,1,Mortgaged,2,76178,49928,High School,1,Own,16,6,Joint,3489,Salaried,PA,0
85108,17197,726,0.12,16,0,36,9.19,Personal,Widowed,0,Rented,0,24976,87745,PhD,0,Rent,28,1,Individual,3986,Self-Employed,PA,0
146609,34511,670,0.64,10,0,48,7.0,Education,Widowed,4,Owned,2,31307,83583,PhD,0,Own,3,2,Joint,1217,Self-Employed,NY,1
114018,20424,589,0.61,7,2,24,4.7,Education,Divorced,3,Rented,2,47728,27569,PhD,0,Own,15,9,Joint,416,Unemployed,CA,0
144457,5240,731,0.77,27,1,60,11.7,Medical,Single,3,Mortgaged,0,66625,89452,PhD,0,Mortgage,1,8,Joint,4531,Self-Employed,IL,0
52117,9631,567,0.75,32,2,12,4.99,Business,Divorced,2,Rented,2,35223,89538,Master's,1,Own,12,3,Joint,1147,Unemployed,CA,0
108700,14599,450,0.63,24,2,24,5.76,Personal,Widowed,3,Rented,1,27297,1404,High School,0,Mortgage,10,6,Joint,1828,Unemployed,GA,0
51910,49462,554,0.46,20,3,12,6.08,Personal,Divorced,3,Owned,1,13869,50473,High School,0,Own,23,5,Individual,4014,Salaried,PA,0
146888,29658,652,0.24,11,2,48,4.52,Personal,Widowed,1,Owned,2,91744,98608,High School,0,Mortgage,27,6,Joint,4271,Self-Employed,OH,1
118032,42845,676,0.48,25,1,60,13.12,Home Improvement,Single,2,Owned,1,61477,55325,PhD,0,Rent,6,6,Joint,4477,Self-Employed,TX,0
75754,37574,657,0.64,28,0,12,10.13,Education,Single,3,Owned,2,19097,53255,Master's,0,Mortgage,28,1,Individual,1974,Unemployed,NC,0
82438,41536,669,0.73,37,4,36,12.93,Home Improvement,Divorced,1,Mortgaged,0,43760,87460,Master's,1,Own,8,0,Individual,1060,Unemployed,CA,0
129847,46910,526,0.65,34,2,12,8.67,Personal,Single,2,Mortgaged,1,14591,28500,PhD,0,Mortgage,20,9,Individual,3416,Salaried,NY,1
49371,12995,602,0.24,36,2,12,8.99,Personal,Divorced,1,Rented,1,53330,49159,PhD,0,Mortgage,6,5,Individual,4897,Retired,NY,0
71501,30186,688,0.52,28,3,60,10.2,Business,Divorced,0,Mortgaged,0,84960,59118,High School,1,Mortgage,19,6,Individual,3439,Unemployed,NC,1
80946,34245,676,0.33,23,3,60,7.14,Business,Widowed,4,Rented,1,65304,99518,Master's,0,Rent,4,1,Individual,3835,Salaried,NY,0
58467,27813,417,0.11,14,2,24,8.71,Education,Married,4,Owned,2,56887,31871,Bachelor's,0,Own,22,1,Individual,2627,Unemployed,NC,0
37625,18276,304,0.24,5,2,12,9.34,Medical,Divorced,4,Rented,2,37939,12543,Bachelor's,1,Mortgage,16,8,Individual,4857,Unemployed,IL,0
53893,24989,743,0.18,31,1,12,14.42,Personal,Widowed,3,Rented,1,66978,43240,Bachelor's,1,Rent,5,4,Joint,351,Unemployed,NY,0
96329,17746,651,0.69,33,0,60,13.54,Business,Widowed,4,Mortgaged,0,40049,697,Bachelor's,1,Mortgage,16,6,Individual,3687,Retired,MI,0
51007,49243,832,0.28,35,0,36,4.12,Education,Widowed,4,Rented,2,39697,14968,PhD,0,Mortgage,29,0,Individual,3200,Retired,OH,0
111302,23557,423,0.3,19,4,60,3.02,Home Improvement,Married,2,Mortgaged,2,46780,20385,High School,0,Own,18,3,Individual,2281,Unemployed,GA,0
59532,33060,576,0.77,11,0,36,11.0,Personal,Single,2,Rented,1,64746,72335,Bachelor's,0,Rent,25,1,Individual,4242,Self-Employed,TX,0
74253,11568,693,0.37,34,4,60,3.11,Medical,Divorced,2,Mortgaged,0,87650,95046,High School,0,Mortgage,13,4,Individual,1690,Salaried,NC,0
32323,40369,659,0.11,37,3,48,3.25,Education,Divorced,3,Owned,2,93710,34691,High School,0,Own,13,0,Individual,2123,Self-Employed,GA,0
131335,24041,768,0.3,16,4,12,4.49,Medical,Single,4,Mortgaged,0,59561,85343,Master's,0,Mortgage,18,9,Individual,2893,Self-Employed,FL,0
132356,11080,356,0.18,26,4,36,6.9,Personal,Single,3,Owned,1,93574,75364,Bachelor's,1,Own,8,6,Joint,714,Salaried,PA,0
130944,18854,550,0.17,16,0,48,7.94,Education,Widowed,3,Mortgaged,1,97742,82349,High School,0,Rent,29,1,Individual,1113,Unemployed,MI,0
93379,7159,449,0.15,10,2,36,8.99,Business,Widowed,3,Owned,2,32427,78869,Master's,0,Rent,21,2,Individual,345,Retired,IL,0
34210,32025,751,0.52,38,3,24,14.9,Medical,Single,3,Owned,0,64997,59078,PhD,0,Rent,7,4,Individual,508,Unemployed,TX,0
36456,46081,461,0.23,1,1,24,7.32,Home Improvement,Divorced,3,Mortgaged,0,15197,38156,High School,0,Mortgage,22,8,Individual,2832,Retired,OH,0
51367,9368,419,0.35,1,4,12,5.53,Home Improvement,Single,3,Owned,1,62741,52305,High School,0,Rent,27,9,Individual,3307,Unemployed,TX,0
74624,39085,650,0.7,28,4,48,9.69,Medical,Single,4,Rented,1,43837,42665,Master's,0,Rent,15,3,Individual,3950,Salaried,OH,1
30106,32094,398,0.4,23,4,48,5.19,Personal,Married,2,Rented,1,48819,94113,High School,1,Own,2,7,Individual,3556,Self-Employed,GA,0
123493,6230,466,0.74,23,2,24,14.26,Personal,Married,1,Owned,1,29056,6156,PhD,0,Rent,4,7,Individual,1577,Self-Employed,OH,1
88008,22517,813,0.45,15,1,12,5.74,Personal,Widowed,1,Owned,1,16394,46049,PhD,0,Own,16,9,Joint,2505,Self-Employed,FL,1
145926,28991,700,0.38,30,0,24,14.87,Home Improvement,Widowed,1,Owned,2,47319,23452,Master's,1,Rent,12,3,Individual,2815,Self-Employed,GA,1
135395,6301,664,0.63,8,3,48,7.73,Home Improvement,Divorced,0,Mortgaged,2,75276,28541,Bachelor's,0,Mortgage,16,3,Joint,2540,Salaried,NY,0
136492,33610,625,0.15,26,2,36,12.66,Business,Single,2,Rented,0,92860,76718,High School,0,Mortgage,25,1,Joint,197,Self-Employed,IL,1
92240,20927,546,0.16,13,1,48,10.6,Personal,Single,4,Owned,2,97289,99524,High School,0,Rent,23,7,Joint,3220,Retired,OH,1
84315,39678,733,0.56,24,3,12,14.17,Home Improvement,Married,3,Owned,2,81651,45322,Bachelor's,0,Own,17,0,Individual,2085,Salaried,OH,0
89249,29466,392,0.44,21,0,48,10.32,Home Improvement,Divorced,1,Mortgaged,2,50495,38718,PhD,0,Mortgage,29,4,Individual,4106,Self-Employed,IL,1
90587,19904,567,0.65,34,3,60,9.77,Personal,Single,2,Rented,0,66944,85861,High School,0,Mortgage,29,7,Individual,2208,Retired,NC,1
30756,45875,620,0.74,32,4,48,10.66,Personal,Divorced,4,Owned,2,74687,35890,Master's,1,Mortgage,20,5,Individual,1495,Salaried,IL,0
88011,31081,361,0.37,26,4,60,12.33,Home Improvement,Married,1,Rented,0,36579,302,Master's,0,Own,10,9,Individual,526,Self-Employed,PA,0
56378,29354,599,0.52,39,2,24,13.74,Medical,Single,2,Mortgaged,0,82663,92163,Master's,0,Rent,15,3,Individual,2320,Self-Employed,IL,0
24255,32761,702,0.45,25,3,60,5.84,Home Improvement,Married,4,Rented,2,54445,46854,High School,0,Mortgage,19,8,Joint,1676,Self-Employed,OH,0
34484,23300,602,0.79,18,4,48,5.01,Business,Married,2,Owned,2,90156,7510,Bachelor's,0,Mortgage,14,2,Joint,705,Salaried,NC,0
145703,34491,552,0.68,38,2,48,2.93,Education,Married,3,Owned,2,51620,18462,High School,0,Mortgage,1,8,Joint,246,Salaried,CA,0
76549,40525,777,0.74,25,2,48,7.13,Personal,Single,2,Rented,1,33002,30325,Bachelor's,0,Mortgage,21,0,Joint,399,Self-Employed,CA,0
54503,31532,668,0.28,5,2,12,13.08,Business,Divorced,2,Mortgaged,0,78479,46800,Bachelor's,0,Mortgage,25,3,Individual,3065,Unemployed,CA,0
144465,11464,459,0.64,2,0,24,3.37,Medical,Single,0,Mortgaged,0,78477,63689,High School,0,Mortgage,4,9,Joint,648,Salaried,FL,0
93794,21562,465,0.29,5,4,60,9.23,Education,Married,3,Mortgaged,1,24850,36437,PhD,0,Rent,2,2,Individual,3112,Retired,TX,1
145941,46856,504,0.25,27,4,36,11.18,Home Improvement,Widowed,2,Mortgaged,1,92368,25117,Bachelor's,0,Mortgage,23,1,Joint,4174,Retired,IL,0
126283,47511,566,0.76,2,1,60,12.96,Personal,Divorced,3,Owned,2,90662,79568,High School,0,Mortgage,28,3,Individual,4401,Unemployed,GA,0
120732,13683,437,0.11,12,0,48,9.79,Home Improvement,Widowed,2,Rented,1,39444,13354,PhD,1,Mortgage,8,3,Individual,2609,Retired,OH,0
