Applicant_Income,Loan_Amount,Credit_Score,Debt_to_Income_Ratio,Employment_History,Previous_Defaults,Loan_Term,Interest_Rate,Loan_Purpose,Marital_Status,Number_of_Dependents,Residence_Status,Bankruptcies,Annual_Expenses,Co-Applicant_Income,Education_Level,Self_Employed,Home_Ownership,Credit_History_Length,Missed_Payments,Loan_Application_Type,Monthly_Installment,Employment_Type,State,Default
98951,48964,633,0.63,33,1,72,3.82,Personal,Widowed,1,Mortgaged,3,60174,99558,Master's,0,Mortgage,33,5,Individual,1539,Retired,TX,0
151773,14200,826,0.19,12,3,48,7.11,Education,Married,0,Rented,1,19780,3730,Master's,0,Rent,7,8,Individual,1301,Self-Employed,IL,0
155817,27605,322,0.8,28,2,12,12.64,Home Improvement,Divorced,0,Mortgaged,3,70781,62785,Master's,0,Rent,11,11,Individual,1159,Retired,TX,0
51738,27404,400,0.42,23,0,36,12.06,Business,Single,0,Mortgaged,3,82840,68823,Master's,0,Own,31,8,Joint,4671,Salaried,TX,1
100861,43959,435,0.22,22,2,12,2.32,Home Improvement,Married,0,Mortgaged,2,82310,7633,High School,0,Mortgage,22,8,Joint,1714,Salaried,CA,0
72963,32233,432,0.55,43,3,24,3.74,Home Improvement,Divorced,4,Rented,3,72332,28586,Master's,0,Mortgage,21,8,Individual,814,Unemployed,GA,0
79500,9289,490,0.79,42,4,72,7.11,Home Improvement,Married,1,Rented,1,118982,45470,Master's,0,Mortgage,28,5,Individual,4256,Retired,TX,0
37066,59693,428,0.25,19,2,60,6.64,Medical,Married,2,Mortgaged,3,87705,82128,Bachelor's,0,Mortgage,30,9,Individual,5900,Self-Employed,CA,1
30698,46709,833,0.77,31,5,24,14.64,Home Improvement,Widowed,4,Rented,1,93873,44070,Bachelor's,0,Mortgage,24,6,Individual,4269,Self-Employed,GA,0
152785,56336,778,0.55,12,1,60,3.93,Personal,Married,1,Mortgaged,2,111742,106501,PhD,0,Own,2,8,Individual,1850,Self-Employed,MI,1
88137,29286,338,0.43,34,0,60,10.49,Business,Single,2,Mortgaged,0,83976,19761,PhD,0,Rent,30,7,Individual,2639,Unemployed,TX,1
84053,13273,692,0.64,18,3,12,12.56,Personal,Divorced,3,Owned,1,50050,102231,Bachelor's,0,Mortgage,27,10,Joint,2881,Retired,NC,0
66734,52685,438,0.71,3,3,72,8.04,Personal,Widowed,0,Owned,3,64921,58180,Master's,0,Mortgage,9,1,Individual,749,Unemployed,OH,1
86610,36631,677,0.21,20,0,60,4.11,Personal,Divorced,0,Owned,1,67481,26554,PhD,0,Rent,26,0,Individual,390,Unemployed,PA,0
141154,54890,738,0.33,9,2,24,12.34,Home Improvement,Single,0,Mortgaged,2,82085,92717,PhD,0,Own,17,0,Joint,3768,Unemployed,MI,1
139961,36271,723,0.43,5,2,12,6.4,Business,Divorced,5,Rented,3,112362,105703,High School,0,Own,19,3,Individual,923,Salaried,OH,1
154750,38628,780,0.27,25,3,60,13.25,Business,Divorced,4,Mortgaged,1,62918,29171,High School,0,Mortgage,7,6,Individual,4523,Salaried,TX,0
154485,51559,573,0.34,39,1,12,5.86,Education,Widowed,5,Owned,1,42278,19416,Bachelor's,0,Own,9,7,Joint,3954,Salaried,FL,1
146053,13026,626,0.59,26,1,12,7.01,Business,Widowed,5,Mortgaged,2,108624,60389,High School,0,Mortgage,16,10,Joint,1488,Retired,NC,0
33223,31159,470,0.23,22,3,24,7.86,Home Improvement,Single,4,Mortgaged,3,35517,55590,Bachelor's,1,Mortgage,17,10,Individual,2608,Retired,PA,0
61450,38156,714,0.65,8,2,72,15.5,Personal,Widowed,3,Mortgaged,3,115576,104779,High School,0,Rent,26,4,Individual,881,Retired,OH,0
109878,10558,767,0.29,29,5,12,5.16,Education,Married,3,Rented,2,105614,14017,Bachelor's,0,Own,21,4,Joint,3872,Unemployed,CA,1
154619,18070,372,0.33,41,0,72,13.04,Education,Divorced,5,Rented,0,21140,55938,High School,0,Rent,23,4,Individual,4739,Salaried,GA,0
45997,14193,462,0.23,4,2,36,9.79,Personal,Widowed,3,Owned,1,50674,93683,PhD,0,Mortgage,17,0,Joint,5701,Self-Employed,MI,1
68810,59207,832,0.23,1,1,48,8.76,Personal,Divorced,1,Rented,1,110372,100394,High School,0,Rent,22,8,Individual,2278,Salaried,CA,1
151740,48517,590,0.12,4,3,48,14.8,Personal,Divorced,2,Rented,1,34655,43748,High School,0,Rent,19,5,Individual,3679,Self-Employed,FL,0
123636,29379,457,0.53,4,1,60,15.81,Education,Widowed,3,Mortgaged,1,65058,14833,Master's,1,Own,28,3,Individual,236,Salaried,FL,1
158262,33783,795,0.29,10,4,36,8.75,Education,Widowed,1,Owned,2,80741,4654,High School,0,Mortgage,21,9,Joint,3566,Self-Employed,GA,1
58996,34784,629,0.36,37,5,12,10.28,Business,Married,2,Rented,2,75570,50540,Bachelor's,1,Rent,13,4,Joint,5367,Retired,OH,0
28029,18605,720,0.84,31,4,24,2.2,Medical,Divorced,4,Rented,0,23419,3825,Bachelor's,0,Own,9,4,Individual,2083,Self-Employed,NY,0
72504,35209,690,0.26,5,3,48,9.9,Personal,Divorced,0,Mortgaged,2,57883,6817,Bachelor's,0,Rent,29,5,Individual,4195,Self-Employed,IL,0
94268,58619,622,0.19,21,2,36,9.45,Education,Divorced,1,Mortgaged,2,104897,69528,High School,1,Own,11,5,Joint,5144,Unemployed,CA,0
123252,57500,808,0.66,18,1,12,9.89,Business,Widowed,4,Mortgaged,2,49047,69102,Bachelor's,0,Mortgage,7,7,Joint,2857,Unemployed,PA,0
47161,51309,765,0.73,39,3,12,15.67,Home Improvement,Divorced,1,Rented,3,97032,87861,Master's,0,Own,14,6,Joint,1278,Retired,PA,0
70477,10606,590,0.84,30,1,24,11.9,Medical,Widowed,4,Mortgaged,1,57336,14711,Master's,0,Mortgage,31,5,Individual,3233,Salaried,NY,0
57926,55524,803,0.39,1,5,60,2.01,Home Improvement,Single,1,Mortgaged,2,111764,107201,High School,0,Rent,6,1,Joint,4196,Salaried,GA,0
73993,28558,411,0.39,9,0,60,11.57,Business,Widowed,1,Rented,3,75319,68247,PhD,0,Mortgage,19,5,Joint,491,Unemployed,FL,0
47363,23812,440,0.12,43,3,60,11.74,Personal,Widowed,0,Owned,1,47195,33006,High School,0,Own,25,3,Individual,4280,Salaried,OH,0
83642,9458,562,0.78,15,2,72,9.31,Personal,Divorced,5,Rented,3,80413,32204,Bachelor's,0,Own,7,7,Joint,5925,Unemployed,FL,0
28351,16492,680,0.83,13,1,36,9.21,Business,Widowed,4,Owned,0,63844,39408,High School,1,Rent,17,2,Individual,5308,Retired,TX,0
34751,36791,666,0.84,28,2,60,11.09,Business,Single,0,Owned,1,44996,99018,PhD,0,Rent,15,11,Joint,2790,Self-Employed,GA,0
143565,24587,605,0.63,32,1,48,2.37,Personal,Single,5,Rented,1,79092,47317,High School,0,Own,19,8,Individual,4706,Retired,NY,0
139299,8521,517,0.7,12,2,12,8.32,Personal,Widowed,2,Mortgaged,0,72401,61118,Master's,1,Rent,24,11,Individual,1418,Retired,OH,0
68963,30462,467,0.78,10,1,60,14.18,Personal,Divorced,4,Mortgaged,3,34649,98340,PhD,0,Rent,12,3,Individual,597,Salaried,NC,0
123179,35477,635,0.28,32,2,72,12.84,Personal,Married,3,Mortgaged,3,53144,66114,PhD,0,Rent,26,10,Individual,1553,Unemployed,TX,1
157943,54411,500,0.3,40,4,36,8.64,Personal,Divorced,2,Rented,0,76533,35508,Bachelor's,0,Rent,32,0,Joint,4105,Self-Employed,IL,0
32122,32713,536,0.37,43,4,36,6.01,Home Improvement,Single,0,Owned,2,43418,86022,High School,0,Rent,19,9,Individual,5181,Self-Employed,GA,0
115881,11763,431,0.62,9,3,24,11.53,Business,Single,2,Mortgaged,0,41438,1063,High School,0,Mortgage,23,9,Joint,4335,Salaried,NC,1
79289,6082,597,0.36,5,5,24,12.87,Business,Widowed,2,Owned,2,25911,52308,PhD,0,Own,7,10,Joint,1283,Retired,IL,1
96085,7907,789,0.13,9,3,48,6.16,Education,Single,5,Owned,1,51271,23543,High School,0,Mortgage,18,10,Individual,2739,Salaried,TX,0
112870,49621,551,0.4,18,3,24,13.66,Medical,Single,3,Owned,0,64633,91889,High School,0,Rent,29,4,Individual,425,Unemployed,OH,1
45404,54111,408,0.83,39,2,36,12.41,Personal,Divorced,0,Rented,3,55412,82935,High School,0,Own,18,4,Joint,4308,Self-Employed,OH,0
36011,35996,659,0.78,15,2,24,11.02,Education,Single,0,Rented,2,112133,47803,PhD,0,Rent,15,7,Joint,1210,Self-Employed,IL,0
60708,25098,808,0.13,36,4,48,4.55,Education,Divorced,1,Owned,0,17870,100393,Master's,1,Mortgage,5,4,Joint,2189,Retired,NC,0
59224,56260,594,0.43,30,0,12,10.81,Education,Single,1,Owned,2,49249,96035,Master's,0,Own,11,2,Individual,623,Self-Employed,MI,0
88875,20612,449,0.77,12,4,24,8.23,Education,Divorced,4,Mortgaged,0,45900,42692,Bachelor's,0,Rent,24,7,Joint,3864,Salaried,CA,0
109421,27472,695,0.47,32,3,12,4.15,Business,Married,3,Rented,2,20709,73565,Master's,0,Rent,16,0,Joint,3311,Retired,OH,0
99087,49918,615,0.45,28,1,60,8.78,Personal,Widowed,3,Owned,3,46125,48640,High School,0,Mortgage,9,8,Individual,966,Unemployed,GA,0
76160,31503,500,0.37,41,4,12,15.06,Business,Married,0,Mortgaged,1,114278,53356,High School,0,Own,6,0,Individual,5048,Unemployed,GA,0
138646,45158,372,0.67,8,0,48,7.31,Medical,Married,1,Rented,0,59284,105580,Master's,0,Mortgage,3,8,Joint,779,Self-Employed,OH,0
57470,35014,572,0.37,42,4,48,8.35,Medical,Divorced,5,Rented,2,85858,38888,Bachelor's,0,Own,7,8,Joint,4827,Self-Employed,PA,0
128698,35526,789,0.33,12,3,60,12.66,Business,Single,0,Rented,1,50952,27452,Master's,0,Own,5,6,Joint,5350,Retired,CA,0
42203,37456,400,0.68,20,4,60,14.97,Home Improvement,Divorced,0,Rented,2,66345,45451,PhD,1,Rent,22,10,Joint,5006,Unemployed,FL,0
107210,6413,424,0.5,24,1,12,13.83,Home Improvement,Married,1,Mortgaged,3,87856,31440,Bachelor's,0,Rent,31,6,Individual,4053,Unemployed,TX,0
27554,22079,423,0.74,44,0,24,11.75,Home Improvement,Married,1,Mortgaged,2,26076,67531,Bachelor's,0,Rent,30,8,Joint,2713,Salaried,MI,0
39183,55937,362,0.52,21,5,48,6.7,Business,Married,5,Mortgaged,2,62735,5389,High School,0,Own,27,7,Individual,1143,Unemployed,PA,0
113782,23056,494,0.76,10,5,72,6.75,Business,Married,5,Rented,3,22246,41715,High School,0,Rent,22,6,Individual,5006,Salaried,MI,0
97470,52822,604,0.66,4,5,36,6.21,Personal,Divorced,2,Rented,0,87910,6011,PhD,0,Rent,24,2,Joint,1475,Unemployed,NC,1
157411,39069,789,0.64,4,4,24,10.01,Education,Single,4,Mortgaged,3,101663,49583,High School,0,Own,17,2,Individual,2223,Salaried,NC,0
62837,37445,722,0.27,35,1,24,9.62,Business,Single,1,Rented,3,58326,76677,PhD,0,Own,9,3,Individual,1075,Salaried,FL,0
133031,6775,498,0.28,2,1,72,14.0,Personal,Widowed,5,Mortgaged,1,82235,16243,Master's,0,Mortgage,27,1,Joint,1191,Retired,FL,0
143627,38813,789,0.28,4,1,24,11.84,Education,Widowed,1,Rented,0,111592,3417,PhD,1,Own,28,3,Individual,3520,Unemployed,OH,1
120984,9549,681,0.11,18,4,60,13.66,Personal,Married,4,Owned,2,28819,23830,Bachelor's,0,Own,26,2,Individual,5276,Self-Employed,NY,0
126820,53503,806,0.66,28,4,12,10.04,Business,Single,1,Owned,1,59211,8399,Master's,0,Rent,16,6,Individual,5900,Salaried,FL,0
128246,25805,789,0.37,9,4,60,2.71,Business,Widowed,5,Rented,3,58248,61542,High School,0,Own,14,3,Individual,651,Unemployed,NY,1
55152,28055,477,0.49,5,0,60,7.75,Business,Married,1,Rented,3,107727,96045,Bachelor's,0,Own,7,10,Joint,3043,Retired,GA,0
126216,23405,496,0.35,3,0,60,10.45,Home Improvement,Married,3,Rented,1,99331,102641,PhD,0,Rent,33,11,Joint,5427,Salaried,OH,1
110826,27682,659,0.37,21,0,12,14.83,Home Improvement,Single,1,Rented,2,104810,43514,PhD,0,Mortgage,10,9,Individual,1807,Salaried,TX,0
92127,38700,551,0.2,9,5,60,6.02,Personal,Divorced,3,Mortgaged,0,77917,22739,High School,0,Own,28,11,Joint,4681,Unemployed,IL,1
126144,53562,334,0.84,13,5,36,13.06,Personal,Divorced,3,Owned,1,82435,81141,Bachelor's,0,Rent,22,6,Individual,2611,Salaried,NY,0
140438,47166,845,0.78,13,5,36,2.36,Personal,Divorced,4,Mortgaged,0,20271,66862,Master's,0,Own,32,11,Individual,4900,Unemployed,PA,1
71271,46753,433,0.76,36,3,48,14.35,Medical,Married,3,Mortgaged,0,34991,57672,PhD,0,Own,29,11,Individual,4058,Unemployed,CA,0
71880,25181,627,0.41,32,5,48,10.52,Personal,Single,5,Owned,3,31094,75133,PhD,0,Mortgage,34,1,Joint,4829,Retired,MI,0
153761,45178,300,0.6,39,0,12,4.77,Home Improvement,Married,1,Rented,2,73191,40058,Master's,0,Rent,32,1,Joint,2433,Salaried,PA,0
55608,45028,423,0.12,11,0,60,7.65,Business,Married,3,Rented,3,43053,54385,Bachelor's,0,Own,27,11,Joint,4249,Self-Employed,IL,0
145994,22261,405,0.27,26,5,36,6.85,Education,Widowed,0,Owned,3,85017,9667,High School,0,Mortgage,28,5,Joint,4491,Unemployed,GA,0
85719,21999,622,0.26,17,2,24,13.97,Medical,Single,2,Owned,1,116990,86904,Master's,0,Own,18,11,Joint,2823,Unemployed,TX,0
97592,13320,356,0.45,26,1,36,14.35,Business,Widowed,0,Owned,2,70958,99565,Bachelor's,0,Own,17,9,Joint,754,Salaried,IL,0
49715,20131,787,0.53,7,4,48,5.64,Medical,Widowed,1,Mortgaged,1,77727,62071,High School,1,Own,30,0,Joint,416,Retired,FL,0
131675,53717,406,0.33,5,2,12,4.51,Home Improvement,Single,1,Owned,3,35139,66846,High School,0,Own,3,4,Individual,443,Self-Employed,MI,0
87784,32968,352,0.63,27,3,48,7.38,Personal,Married,3,Owned,0,103105,42627,Bachelor's,0,Rent,12,6,Joint,2928,Self-Employed,TX,1
103311,36630,528,0.59,15,3,24,2.67,Personal,Married,0,Owned,1,12177,81395,Bachelor's,0,Rent,1,4,Individual,2668,Retired,MI,0
125348,34836,703,0.31,41,2,72,15.14,Personal,Married,3,Owned,1,53954,77881,Master's,0,Mortgage,26,10,Individual,5300,Retired,MI,1
25993,20426,645,0.39,2,0,12,9.23,Education,Married,4,Rented,2,66181,21462,Master's,0,Rent,30,11,Individual,3242,Retired,CA,1
64298,53966,446,0.19,33,4,48,7.57,Education,Single,5,Mortgaged,1,95474,82452,PhD,0,Mortgage,6,10,Joint,4087,Unemployed,OH,0
155283,6393,541,0.19,34,0,24,13.13,Home Improvement,Married,2,Rented,2,22561,107279,Master's,0,Mortgage,31,2,Joint,1163,Self-Employed,IL,0
145202,29471,783,0.13,4,4,60,3.86,Personal,Widowed,5,Rented,1,61424,70735,Bachelor's,1,Own,5,7,Individual,1605,Self-Employed,TX,0
47922,14310,816,0.76,1,5,12,7.71,Medical,Married,1,Mortgaged,1,104439,70473,Bachelor's,1,Own,16,1,Individual,240,Retired,GA,0
74876,51043,519,0.6,5,5,12,4.69,Business,Single,2,Mortgaged,2,109810,33536,Bachelor's,0,Rent,5,2,Joint,3797,Salaried,PA,0
92546,39970,563,0.16,40,4,12,10.42,Education,Single,1,Rented,3,110618,82237,Master's,1,Own,32,2,Joint,1598,Retired,OH,0
63825,36673,626,0.26,28,5,36,5.85,Education,Single,4,Owned,2,77245,72894,High School,0,Own,29,6,Individual,1813,Self-Employed,CA,1
145439,16109,488,0.37,13,5,48,3.9,Personal,Divorced,0,Rented,0,88815,25998,PhD,0,Own,9,10,Joint,1186,Unemployed,OH,0
77065,35394,529,0.71,25,1,48,11.89,Business,Divorced,2,Owned,1,41403,18367,Master's,0,Own,9,7,Joint,4110,Retired,FL,0
46191,56158,814,0.65,12,1,36,5.24,Medical,Married,5,Mortgaged,1,27991,20368,PhD,0,Rent,9,11,Joint,2608,Retired,GA,0
27016,15679,546,0.55,44,0,24,10.71,Business,Married,0,Owned,1,21254,93117,Master's,0,Rent,12,10,Joint,5983,Retired,IL,0
75737,53671,454,0.44,10,1,72,8.79,Medical,Married,4,Rented,3,39158,6546,Bachelor's,0,Mortgage,30,5,Joint,1930,Unemployed,MI,0
146034,14130,605,0.49,34,4,12,13.54,Home Improvement,Married,4,Mortgaged,0,34694,45501,High School,0,Own,15,4,Individual,5518,Retired,CA,0
150742,59336,748,0.6,25,0,72,11.17,Personal,Married,0,Rented,1,50997,2704,Master's,0,Mortgage,27,7,Individual,4679,Salaried,NC,0
99690,6363,327,0.41,38,0,36,13.61,Home Improvement,Married,1,Owned,0,106482,79908,Master's,1,Own,10,3,Joint,5530,Retired,TX,0
82184,31537,726,0.5,31,2,12,11.74,Business,Married,3,Rented,3,119068,66308,High School,0,Rent,13,6,Individual,3124,Unemployed,MI,1
28794,17115,355,0.55,5,2,72,8.16,Medical,Married,3,Mortgaged,1,36655,40394,High School,0,Rent,20,2,Joint,3161,Retired,OH,1
31032,20464,586,0.76,43,5,48,5.34,Business,Married,4,Owned,1,110192,12434,High School,0,Rent,16,3,Individual,2215,Retired,IL,1
57235,45772,802,0.67,28,0,36,2.04,Medical,Widowed,4,Rented,2,80769,109006,Master's,0,Mortgage,10,3,Joint,1083,Self-Employed,PA,1
140719,31416,590,0.79,31,2,60,15.33,Business,Single,1,Owned,1,113498,103085,Bachelor's,0,Mortgage,32,7,Individual,5295,Self-Employed,NY,1
62951,26768,323,0.34,39,5,48,5.41,Education,Widowed,4,Rented,1,118037,86242,Master's,1,Rent,31,3,Joint,3694,Salaried,GA,0
70547,57932,659,0.16,18,4,36,5.0,Personal,Single,0,Rented,0,117087,21859,Bachelor's,0,Own,25,9,Individual,4208,Salaried,OH,1
61090,44994,730,0.8,34,3,12,12.47,Business,Widowed,2,Owned,3,42942,27235,High School,0,Mortgage,23,5,Joint,5265,Salaried,FL,0
53381,56871,355,0.46,36,5,60,14.85,Education,Divorced,4,Mortgaged,2,90500,23732,Master's,0,Mortgage,33,9,Individual,1751,Self-Employed,TX,0
72249,16128,481,0.53,2,2,24,11.24,Medical,Married,1,Rented,1,49224,87228,High School,0,Own,20,9,Individual,1009,Retired,NY,0
75643,37424,458,0.51,7,2,48,15.58,Medical,Widowed,1,Mortgaged,3,118270,78883,High School,0,Rent,16,5,Joint,2826,Self-Employed,TX,0
158870,9653,552,0.2,17,4,12,15.07,Business,Divorced,5,Mortgaged,1,50106,56023,High School,0,Own,26,8,Individual,3255,Self-Employed,FL,1
116790,19447,379,0.79,22,2,48,6.02,Personal,Divorced,4,Rented,0,112801,51405,Master's,1,Mortgage,32,2,Individual,661,Self-Employed,CA,0
48926,35437,548,0.24,44,4,48,12.09,Home Improvement,Married,0,Rented,2,94653,2764,PhD,0,Own,6,10,Individual,4404,Unemployed,TX,0
148025,42093,591,0.18,30,0,72,3.56,Medical,Single,2,Rented,1,44145,76483,High School,0,Rent,1,11,Individual,5888,Retired,NC,0
122418,19435,548,0.6,27,4,36,9.93,Business,Widowed,4,Rented,0,79828,11777,Master's,0,Mortgage,2,4,Individual,206,Retired,CA,0
145292,20861,718,0.64,1,5,24,7.23,Personal,Widowed,3,Rented,2,34971,26531,PhD,0,Own,19,1,Individual,5321,Self-Employed,PA,0
123681,23251,362,0.58,32,0,24,4.99,Personal,Married,0,Owned,2,27430,62097,PhD,0,Rent,15,2,Joint,3459,Self-Employed,NC,0
81340,56949,835,0.19,43,4,24,12.94,Home Improvement,Married,4,Rented,0,77654,94391,Master's,0,Rent,18,9,Individual,5403,Salaried,IL,1
93381,22641,808,0.45,39,4,48,2.58,Education,Married,1,Owned,0,89768,29080,High School,0,Mortgage,6,3,Individual,1837,Salaried,IL,0
116494,56000,721,0.52,26,0,12,7.05,Home Improvement,Divorced,5,Rented,1,75652,53498,Bachelor's,0,Mortgage,17,0,Joint,5194,Salaried,PA,1
104745,38216,683,0.61,36,3,36,3.6,Business,Single,0,Rented,1,111941,53804,Master's,0,Mortgage,14,5,Individual,4164,Self-Employed,FL,0
62915,59079,349,0.38,4,0,48,6.92,Home Improvement,Widowed,5,Mortgaged,2,98321,60744,PhD,1,Mortgage,2,4,Individual,1622,Salaried,OH,0
139293,37864,408,0.42,37,5,60,9.78,Education,Single,3,Owned,3,106195,67371,PhD,0,Rent,17,1,Individual,1688,Retired,OH,0
37174,23005,800,0.85,2,2,12,12.23,Medical,Widowed,4,Mortgaged,2,27828,18788,High School,0,Own,3,5,Individual,4127,Self-Employed,PA,1
38603,33530,408,0.43,7,4,48,5.06,Personal,Widowed,4,Mortgaged,2,28202,12635,Master's,1,Own,26,3,Joint,5576,Salaried,TX,0
100949,36842,839,0.6,9,1,72,5.2,Business,Single,1,Mortgaged,1,114020,31665,High School,0,Mortgage,4,5,Joint,322,Retired,CA,0
59830,45320,474,0.47,17,0,12,5.06,Medical,Married,3,Owned,3,110015,40841,Bachelor's,0,Rent,21,7,Joint,3871,Retired,PA,1
143797,46280,651,0.32,11,2,12,16.0,Business,Married,0,Rented,1,84887,36757,Bachelor's,0,Mortgage,6,5,Joint,2322,Salaried,IL,0
110929,24493,548,0.6,3,0,60,8.81,Medical,Divorced,5,Mortgaged,3,86502,20596,Bachelor's,0,Rent,6,9,Joint,4393,Unemployed,IL,0
35105,39287,556,0.57,9,0,12,7.96,Medical,Widowed,0,Mortgaged,0,86305,62644,Master's,0,Rent,14,9,Joint,546,Salaried,NY,0
154850,44444,770,0.81,0,2,36,11.49,Home Improvement,Widowed,4,Mortgaged,3,33036,24496,High School,0,Own,22,0,Joint,1010,Salaried,MI,0
82410,23128,397,0.18,15,4,36,14.16,Home Improvement,Married,1,Mortgaged,3,65865,24661,Bachelor's,0,Mortgage,31,5,Joint,5417,Retired,TX,0
43900,19150,602,0.83,39,0,12,10.51,Education,Single,1,Owned,2,34407,21619,Bachelor's,1,Own,5,10,Joint,1919,Self-Employed,IL,0
94975,37637,703,0.3,35,2,36,6.06,Home Improvement,Divorced,2,Mortgaged,0,36697,93100,Master's,0,Rent,18,3,Joint,1745,Unemployed,PA,0
61054,13005,747,0.6,22,4,60,14.68,Home Improvement,Widowed,5,Mortgaged,1,25123,86574,Bachelor's,0,Mortgage,6,2,Individual,2541,Self-Employed,MI,1
93310,38380,572,0.68,1,0,12,11.97,Personal,Single,3,Owned,2,103401,84790,High School,1,Own,29,6,Joint,2482,Unemployed,GA,0
119416,51739,490,0.25,14,3,60,11.34,Medical,Single,3,Rented,0,109654,98210,High School,0,Own,25,0,Joint,3531,Self-Employed,FL,0
99752,54060,516,0.21,27,0,36,8.09,Education,Widowed,4,Rented,3,15151,41964,High School,0,Mortgage,9,0,Individual,169,Self-Employed,PA,0
60520,41438,438,0.24,18,1,36,4.82,Education,Married,1,Mortgaged,0,77638,37206,Master's,0,Rent,8,0,Joint,1340,Unemployed,OH,0
49775,24987,317,0.73,2,5,12,11.15,Education,Divorced,1,Rented,0,83821,33263,High School,0,Mortgage,4,8,Individual,4863,Unemployed,TX,1
96717,36258,840,0.66,8,0,60,3.82,Home Improvement,Widowed,0,Mortgaged,0,105459,64442,PhD,0,Rent,28,1,Individual,615,Retired,PA,0
55376,30368,401,0.55,22,1,12,8.95,Medical,Single,5,Mortgaged,0,39895,95976,Bachelor's,0,Own,25,10,Joint,368,Retired,FL,0
61170,15048,303,0.3,14,2,48,13.12,Medical,Single,2,Mortgaged,3,62798,78188,PhD,0,Mortgage,16,3,Individual,5685,Self-Employed,IL,0
33898,46906,825,0.32,9,4,48,8.93,Home Improvement,Single,4,Rented,1,96988,57468,Master's,1,Own,28,2,Individual,1011,Self-Employed,NY,1
114302,32357,686,0.65,20,4,12,13.06,Education,Widowed,2,Owned,1,104307,32417,PhD,0,Rent,21,7,Individual,543,Self-Employed,MI,0
131729,34336,799,0.41,39,4,36,13.96,Personal,Single,2,Mortgaged,1,96697,19443,PhD,0,Rent,10,7,Joint,5095,Retired,IL,0
35792,39290,577,0.72,22,1,24,15.87,Business,Divorced,3,Mortgaged,0,52823,107022,Bachelor's,0,Own,32,1,Joint,2392,Salaried,NC,0
106952,30737,582,0.68,29,1,12,15.21,Business,Widowed,2,Owned,1,104871,78113,Master's,0,Own,10,5,Joint,3792,Self-Employed,TX,1
67263,21279,300,0.73,44,3,72,3.73,Personal,Married,2,Owned,2,53404,104447,PhD,0,Own,19,3,Joint,5862,Salaried,TX,0
133217,59146,686,0.43,0,2,12,4.91,Personal,Single,4,Owned,1,112810,83078,Bachelor's,0,Rent,10,1,Joint,2524,Unemployed,NY,0
88624,42082,432,0.12,15,3,48,5.31,Medical,Married,4,Owned,0,67479,97953,Master's,0,Mortgage,29,8,Individual,5948,Self-Employed,MI,0
110120,50950,557,0.22,6,1,60,5.25,Business,Divorced,3,Mortgaged,1,97175,44528,Bachelor's,0,Rent,34,2,Joint,5385,Unemployed,MI,1
30162,30861,565,0.59,15,3,72,15.63,Business,Married,4,Owned,2,73229,108782,PhD,0,Own,29,2,Joint,933,Self-Employed,PA,1
111078,30457,625,0.24,39,4,48,13.18,Personal,Widowed,3,Rented,0,36863,16613,Master's,1,Rent,16,10,Joint,3021,Salaried,OH,0
101245,56268,729,0.24,37,5,48,3.42,Education,Widowed,5,Mortgaged,2,47491,98217,Master's,0,Mortgage,11,7,Joint,4670,Salaried,TX,1
53187,44031,312,0.48,34,2,24,15.58,Home Improvement,Divorced,2,Mortgaged,2,75700,67864,PhD,0,Rent,18,2,Individual,2810,Salaried,CA,1
155334,49548,378,0.2,36,3,72,13.39,Personal,Divorced,4,Owned,0,98865,7585,Bachelor's,0,Mortgage,21,10,Individual,3659,Salaried,TX,0
101607,40269,840,0.13,32,5,72,8.68,Education,Married,2,Owned,0,74539,16874,Master's,1,Rent,14,7,Joint,2670,Unemployed,NC,1
70943,40871,367,0.47,26,5,60,6.2,Personal,Divorced,4,Rented,0,68340,57759,High School,0,Mortgage,9,10,Joint,4170,Retired,PA,0
48555,9554,342,0.48,23,4,60,3.92,Home Improvement,Divorced,1,Rented,3,64275,102939,High School,0,Rent,22,11,Joint,1198,Salaried,OH,0
154029,58609,416,0.4,20,3,36,14.36,Business,Divorced,1,Owned,1,67756,89880,Bachelor's,0,Mortgage,18,6,Individual,2600,Retired,TX,1
74451,53225,653,0.15,27,4,48,6.25,Home Improvement,Widowed,5,Mortgaged,2,32748,70664,Master's,0,Mortgage,31,9,Individual,3634,Self-Employed,CA,1
52837,22523,512,0.6,12,4,36,5.52,Medical,Married,4,Mortgaged,3,29233,55336,Bachelor's,0,Mortgage,24,9,Individual,5543,Self-Employed,PA,0
140382,52193,708,0.46,18,0,72,11.57,Education,Divorced,1,Rented,2,39627,5974,PhD,0,Own,22,1,Joint,5950,Unemployed,FL,0
37301,24580,736,0.38,1,3,24,4.76,Medical,Married,2,Mortgaged,3,67024,13322,Master's,1,Own,25,11,Joint,2627,Salaried,GA,1
